X,Y
380452.03412968933,394645.1606232612
356934.98012343707,407167.7773722218
359511.66758366686,401360.4896275105
360120.62558042316,397940.9084530457
364436.04823748313,401695.43442458386
367521.6790350813,403632.14679520205
356800.02590877167,400716.5616562241
360337.6119257762,403446.94592376763
358394.8065167036,406169.89876530826
358042.871086369,399316.65733025817
366552.7861957131,402629.35104894335
360177.5812813741,402439.38550746074
359685.65309277154,405130.9799673305
367988.55398891086,403490.2354490212
364926.94722497393,402131.41098857776
360995.45192281896,398405.85838611814
362708.25543456734,404188.11856184417
357759.83076003613,405930.9033130468
356721.9594473704,407066.82101098547
369169.4794942474,399978.70972803293
357539.8901649389,398614.8326763287
356445.069611713,402936.2305413425
432126.393592615,404950.3406859923
426516.1800591234,402503.59807305323
434467.1922600713,401597.7543954034
434241.1921481305,406214.17452444544
455200.5702101492,402973.63882926427
454008.7015888975,407853.008922109
458274.1842270985,403598.5398423575
465270.3715370827,393438.7951314203
439929.52008843306,394496.5750597795
440041.5668408785,392821.816835652
434240.3303645266,382564.9601821855
431870.62711921375,384875.6790903052
430957.72645852744,385805.5267298199
443068.1948842949,381042.2422785595
435538.1196769776,384345.8098233434
431571.10915133567,389013.7402675928
434482.2571273272,395907.4267821826
426727.18488814245,398026.1002119618
434258.29338063323,387836.35290070943
431053.70560939616,384221.726840122
415785.44954616565,434514.8003465731
413908.6656331276,433984.86269201885
413220.78275264497,433436.8636976358
418829.7166494635,437406.0775640049
411063.0591831353,435667.6711988818
416444.38449932507,431161.16908778925
413387.733270067,429571.3846400839
419388.9864892472,431792.0936449965
411956.69729492336,439579.8000022139
414071.481026657,438566.8822648588
417066.0244194183,443716.36475107307
417552.2354848275,428164.5150279653
412689.8541941986,432106.09749679035
418585.87063344754,430637.97538390604
417229.26977667474,435680.66375586146
411743.7619076189,433775.45224958414
405331.7679437596,441102.97661300446
405494.6860288841,442235.7855729109
415137.5717159049,428793.423948199
411144.81296989485,440522.7353017711
412344.914166834,431252.13109204476
414761.5944319303,425251.9097526035
410988.07343900023,423986.0276578385
408519.4255984702,419786.5039131946
399303.53151304997,427359.5265216781
410259.10104336456,420508.06815953756
406502.6524218279,422657.1830604755
408661.4057411461,424635.94674561894
401628.2848633774,426271.6624689528
392724.41602267494,424968.7753719053
409153.21687426226,422765.84110755584
408317.39533736545,423199.14366762654
413893.7512259618,421654.34424827906
412960.86470616516,421908.20841493894
425642.2500437102,421299.4303160403
423158.58153808897,425104.9741012581
424440.1228509716,424473.6947437946
408017.4535133296,415928.5495955239
413276.8242828617,417900.70010902575
414030.7243560553,414472.10120088595
415131.6077321459,409623.70771809504
423246.95574296813,421884.0669042285
415050.5937044423,420265.44815719675
424712.36444230017,420731.42193169746
423194.53257510776,419776.524811881
420557.81226427015,439991.12497532694
426557.0826096311,428968.5186595133
421993.6900864991,432938.014047476
434030.16668812407,428913.50539993285
429820.68331508804,434697.85050629475
428229.891318199,435328.7745481238
430331.29089133884,434896.6032251521
429280.7204269477,435593.67508261837
431559.4135620744,437432.4731987964
431041.20236175746,436149.3887341365
429579.3861838902,437770.2876285119
430750.54022499704,438863.3326528872
437028.7544999668,433026.0924900366
433482.9369131067,434596.5999609828
437088.75781469676,433707.987894614
428392.8884517963,430785.3117750862
429413.7403422764,431347.1975225222
429403.75314021093,427962.58736399084
431566.4805508032,428517.55738128873
422999.5053549352,434938.7708792457
427100.0347645056,432888.05055849825
424992.265740803,432271.1177638334
432049.3373115833,445235.5921464679
433090.96236879216,437028.32681694056
416438.3128833287,441844.89415666624
438424.5594528103,446118.4485377831
429795.3702179039,431558.98429950746
429004.79391092656,438309.3655848192
429070.7392028723,439669.26445957273
432106.37836813385,433921.88425163936
427503.92920403974,439480.20879075176
431060.24794878135,431376.9711157819
429419.7197691493,439476.2052966814
431387.43077692867,438532.3703250543
425800.177027553,440040.1936745109
422301.61196170526,433743.9123242106
420819.4722275029,440162.83083789214
428989.4546333925,438247.19226938137
433932.1306278042,433602.9142703719
431162.5170679332,433167.0037810373
443207.038713833,428792.59108642663
427190.00787549786,437303.5312127684
419826.61201632523,438278.0579276375
431488.4577578751,429099.42585825396
428034.96305254224,416926.95059458585
433867.2205779854,420593.50215684134
433999.064096618,417861.7345062254
432926.191890604,421478.24865186354
440513.4058153877,417197.9149577171
427532.03401800484,422483.2406378791
424558.8755115808,562113.7180025133
425716.9084204936,562087.611184173
427694.51225215045,554859.6706413381
427230.5075461482,556995.3379628934
413831.1988613518,559443.0501529603
414366.3157594807,564170.2182737759
414366.3157594807,564170.2182737759
421133.2755427065,560551.9390980448
428275.54847456934,561781.6716354431
429973.1597851631,560968.9571283899
419695.45083631354,559909.0423843641
424833.79991273454,561973.8078207901
419907.4749288885,560611.8671210723
427729.45554709807,559273.1006438595
419853.468070073,560149.9700625691
424935.80146484205,561711.7751184377
427186.5315861487,555543.549811254
427021.82390902913,556249.3444445373
417051.81169352384,563921.492176064
417938.6979129405,563024.6723746416
422262.16414078727,561644.8449285699
425420.7717388379,562350.7465100337
422987.05036476924,560352.984168682
423054.2849035168,563235.3441471792
415360.02108876,566878.1513707894
418620.6860313257,566425.9785886849
418579.60003350064,564733.3870634071
426903.5595126896,564368.5207467765
426921.5108632459,567693.0993959454
427008.5284927142,565578.342707666
425446.7642353167,564594.4545065154
424979.7749632627,568391.9716583036
418620.6860313257,566425.9785886849
419883.44544692896,564956.4093328763
421303.25099552877,563968.5149520638
423961.9336668555,563952.5744480324
428064.3994673928,563641.5848507165
424371.87891306664,568907.9230469165
429080.28096596233,565240.3692372215
426300.68685552827,566708.9888845136
424979.7992372834,565970.2548987021
425175.8768336375,565498.1158938284
425123.7561020722,565458.3217148905
424886.8064544676,566124.2929472723
431520.94285113126,571625.6221299947
436134.3297578008,571217.6799035647
434353.5926855699,570392.7755589959
431300.96251302504,571026.7574427343
430293.10765252315,570529.7625225164
427295.5421502235,571745.4663090608
433704.6924059182,571285.7079847144
430373.1071846253,566532.2616183114
434289.69587017235,573594.2161690413
427833.39645842626,570042.8599077578
424271.8653723466,572851.4204651008
435003.5095913746,568251.1104219235
434175.58272272046,571109.687853242
433644.6526188501,568036.0490449059
435096.45830369584,571667.636925471
427560.46143360826,570960.7270324675
431531.94843285985,567962.1262805468
434094.62425947166,570805.7349824153
435141.6196474322,569865.673970086
432586.8059832013,572080.5923076128
427303.48495619936,569555.8894698521
427612.4336233066,569261.9131390813
432940.95353836473,564723.319046288
436250.3813691635,561384.8576273842
436314.4986156782,565996.2358898644
436824.2946997785,565340.4323818539
440526.8296752294,563170.7241183202
436485.49690049974,561229.7580331292
436250.3813691635,561384.8576273842
433945.6722259547,563558.5583374527
437989.1142582964,565366.4113667265
432431.8698732477,562946.6918900777
436690.3159162927,565446.3782707144
431332.9748883083,563968.5881813972
438382.1251451546,565730.4056416226
432940.95353836473,564723.319046288
437799.29115092335,556912.3209430326
435244.7303845458,546838.5887435027
429220.29148784117,556011.529214197
440637.9679415478,555043.5688950133
439997.88445254264,559741.0450037626
435514.4687141804,554997.5826406656
440136.04050953384,556730.3076947824
437468.21250757173,559574.0984842365
439395.0054038247,560300.9826601974
435503.4806002474,557984.2727919767
436435.56534607534,545982.7083396721
428697.362982059,558274.1876065702
429497.243640035,555251.5801114475
428777.3423990758,553792.717253126
438373.13269965677,555741.5860954444
432598.85676081054,552505.9247323807
436765.31995388144,554511.7036865938
440511.87128228304,552586.9546525851
439722.9665680799,558941.2101095554
434675.6436540166,547148.5116333653
430726.31190105283,554914.5454825301
360172.3372992161,177126.62706590287
361388.2189857363,174110.05562369648
360544.2407939307,172274.0313391774
359573.46777150594,175935.85641814477
363191.9416142413,175208.76505970286
360871.2047305806,175717.7439137514
359534.46344375,175318.84536898124
359592.4656439457,167753.7730610947
367793.4166355257,171961.11662738258
371910.86612233706,182631.11507664662
361162.2296643198,167781.49610810325
367050.50641217537,170783.4132239336
361388.2189857363,174110.05562369648
360263.39108422777,174385.95087778667
352043.4202907692,177585.62129895895
358358.5203451615,173360.93708976998
364618.7950848142,176302.59741560026
369599.18993429706,172794.17809423886
350904.54178081336,169529.55671798374
352810.1254124357,158303.4586408976
343070.54557443026,165603.94173711666
372689.75863510364,182195.15688267787
331816.97152140114,160780.4166171302
376045.3474068187,184338.84008292056
365510.71659574803,177579.58282953204
356193.8783526804,171503.34045529406
427050.9969861566,525266.242132513
356632.6677015393,162403.07317219843
447207.79292801383,346528.2420321515
359162.37450978433,172109.10853016115
375592.57790954295,166767.5483363883
373387.73496212123,161728.47854332763
356800.7928743288,173857.01611228788
361403.2381194768,175905.84615890298
361043.25195052597,186677.57187559997
342773.6175119968,157515.90252182796
357685.69889166206,173107.14741997153
357376.5502766554,177022.5242423134
358216.641846771,174915.91425657552
376088.38676377235,165383.049189421
376401.4193691388,162280.4674768026
366789.49624623806,173210.96776955924
363753.89770080656,175595.84706199454
509985.32737732935,242297.65814657003
492487.5711352801,225807.53381095052
498678.79331587005,239100.9928615808
505062.88214635395,258550.71508730738
503681.1738200018,235080.45591722644
507846.7109550897,220639.13241313078
507322.7347557937,222615.9625881068
510273.38160082116,223858.79477998993
507456.7304288621,225826.58667569736
518770.2021555688,244983.31416274968
501806.4368131433,215693.68359638407
516998.9482077867,250263.01585737977
521629.3913876497,249665.1784951412
502774.2380968931,250016.71870825696
510022.0435963246,223805.7601307814
503844.0988213615,250669.68394890986
505134.87671831844,250398.6885506537
502205.3680002828,221860.02499523794
503910.07991845644,251104.6256448939
519895.0955209482,244981.3766750596
509380.4673793783,222640.892092338
510516.3232062493,223312.88224522385
495387.43708928,175992.29148752353
493680.6524225024,180720.7298046676
471182.4387702722,175433.2535228021
472143.3485460953,169782.97710385115
472057.3740836047,176401.1903615191
469172.72206037276,173401.4511713332
469235.7221639906,172069.67515930434
471469.4222325884,174663.40226747614
458860.99764699326,168801.01963501377
488159.5809637418,169382.1424722346
488159.5809637418,169382.1424722346
483468.94852409826,164844.53898143012
487305.4454720214,182162.55667409336
465773.1229932625,175895.15626443678
479740.4113329462,170046.92594007036
479300.43962199637,175441.24514932994
476745.76300143066,174258.44937469484
483601.94995870034,165283.5000782365
486824.7388317614,166549.48562269757
475889.9128822323,170698.82435014192
468328.8353880852,171930.63328117895
448720.2925813409,177806.85732759512
452687.80323020613,176396.11260042264
487449.3780919481,180818.69342571066
479779.39279757673,180848.64814069547
495118.44436215056,178480.034547419
483974.04233973724,170672.97743184416
472157.36185707053,169917.86356204032
496775.2959927717,171511.80035439215
443291.96734274953,168826.92670710455
495225.424692659,176746.21016650146
483878.9467057696,163340.703608161
481889.127198228,168704.03802151734
479819.3886762665,169865.97687507299
475173.96083798516,173272.571426803
484673.7698842456,167359.20221790497
498974.9448982846,179593.88519549713
469193.7092943769,172276.63945844775
471639.42570568924,175185.30751400744
473067.59707246197,172478.80310911563
469931.6214868551,173109.52735946636
496279.3107820704,176142.2496742694
496797.21367813105,177263.1106931084
492469.79888760997,166358.39522860752
483372.13514477387,164515.61928541848
